latitude,longitude
32.1460834,-0.870826493
32.02500494,-0.721937002
31.70371001,-0.963585469
31.30047634,-0.888417509
30.08630458,-1.138792433
29.73044625,-1.076850807
29.30753794,-0.924447405
28.81936098,-0.822661082
28.61342125,-0.86957929
28.53102677,-0.963910754
28.46377652,-1.056185865
28.39754618,-1.12069442
28.11556587,-1.965421777
28.09201653,-2.795017111
28.11770915,-3.671072311
27.78528011,-3.648992594
27.53376617,-3.280110848
27.1506175,-3.098074277
26.7364352,-2.89038926
26.34200889,-2.691040121
25.89526691,-2.275638876
25.81196842,-2.211428769
25.68417864,-2.101229732
25.53919832,-1.959936866
25.09801665,-1.718001687
24.40776562,-1.5645582
23.6950625,-1.527111882
23.38839026,-1.322885952
22.50302377,-0.386438747
21.76082439,-0.152137554
20.7582585,-0.202621299
20.28926155,-0.774136353
19.83670335,-1.521779457
19.44834923,-2.191955667
19.19642121,-2.531463582
18.42833248,-3.204680301
18.06434928,-3.359584605
17.65716917,-3.441768233
17.38194898,-3.409487043
16.41102307,-3.193591141
16.05243571,-3.062969019
15.60769594,-2.85800998
15.35091472,-2.565195976
15.34483879,-2.544248522
15.28224146,-2.088846064
15.13693611,-1.776185591
14.89080692,-1.442112783
14.72258872,-1.166603284
14.64453582,-0.765538243
14.66305422,-0.081718153
14.66331249,0.435570609
14.6314227,0.884148878
14.4106424,1.601181315
13.24391414,2.425660045
12.57290346,2.482552451
12.10461551,2.295890819
11.46694904,1.773765839
10.90279577,0.761259043
10.48618696,-0.155585187
10.21795758,-0.505858793
9.8439441,-0.802997207
9.245880857,-1.045273287
8.558557222,-1.213055786
8.185600273,-1.302173099
7.92681647,-1.287735793
7.749038933,-1.287179971
7.532693957,-1.225393677
7.100670207,-1.021455312
6.870205922,-0.822711977
6.659879802,-0.574287467
6.426772887,-0.325407795
6.161588674,-0.209458844
5.892790124,-0.337093613
5.646598807,-0.537356166
5.326165406,-0.745068925
5.193025511,-0.825786106
5.143248063,-0.696276762
5.741685565,0.33775552
5.778322656,0.859040772
6.066299173,1.199650924
6.306026588,1.999029613
6.346329136,2.570419269
6.394254815,3.353339641
6.394439703,4.368464585
6.064007767,4.920396655
5.796771424,5.200277911
5.519074304,5.643854257
5.629535207,6.411062229
5.685664703,6.728000002
5.916772883,7.332582349
6.015182675,7.640844484
6.15507878,8.011336008
6.547153493,8.949393563
6.661289548,9.318861031
6.74148291,9.781551734
6.850004691,10.02682212
6.922425867,10.253792
7.172396356,10.94142884
7.341445582,11.33597148
7.472992123,11.70156438
7.681577416,12.26057981
7.809401284,12.60533821
7.969853487,12.94696526
8.117792652,13.17794789
8.253304683,13.60338068
8.360585706,13.87459095
8.442127999,14.11536728
8.712222979,14.15212597
8.679703092,14.35005535
8.840899919,14.71779251
8.952374684,14.86418585
9.19423745,15.07292912
9.291860705,15.11449209
9.315153733,15.06496832
9.364438354,14.96808021
9.410585406,14.8719844
9.489579899,14.7126144
9.551834494,14.58508408
9.614380375,14.44204233
9.805375853,14.25599361
10.04182424,14.0348489
10.15491772,13.92631711
10.36361171,13.69440571
10.56563555,13.46752656
10.68807165,13.33769397
10.96627536,13.03349553
11.78876128,12.3541576
12.4583358,11.9350136
13.19025804,11.48952959
13.61086416,11.23618158
13.88021249,11.07629706
14.17144727,10.87071689
14.53527577,10.62694038
14.82514954,10.42378812
14.90870729,10.36635564
15.10978115,10.2808212
15.41977214,10.15191903
16.08792039,9.870857992
17.53490516,9.542997977
18.80282811,9.397528325
19.78105822,9.272377385
20.73893365,9.149089226
22.86921966,8.820331656
24.4587916,8.559845254
25.13826142,8.880459938
26.37147604,9.77806277
27.7105883,11.0988326
28.4242676,11.8560949
29.04301326,12.33540445
29.79033574,12.80910865
30.18575361,13.00272192
30.86596756,13.01836026
31.20967191,12.87264394
31.57321378,12.60303441
32.13005151,11.96507949
32.27835092,12.47087718
32.38403773,13.01211392
32.56632593,13.66042596
32.77071084,13.93477847
32.79179411,13.8914657
32.78639523,13.82817664
32.79856707,13.76262006
32.78487499,13.66740397
32.81736158,13.49773087
32.85655834,13.45218569
32.87045704,13.40741782
32.91048786,13.37898178
32.90402787,13.29793307
32.91468357,13.17052316
32.88012312,13.12209974
32.83658491,12.99761133
32.78142015,12.70437692
32.79750732,12.51538177
32.81715949,12.40922714
32.8201157,12.30944373
32.88509587,12.19346051
33.03870167,11.90938726
33.07114905,11.86421978
33.07512654,11.73954995
33.10673109,11.6349707
