latitude,longitude
0.048813932,28.35021222
-1.616920507,27.34188416
-2.988153409,27.52766607
-3.940378599,26.88685879
-4.812383199,26.1034323
-5.470441678,25.38372964
-6.490292778,25.41944945
-8.115179811,25.33376599
-9.862764302,25.13065958
-11.22086146,24.62569085
-10.58963089,25.57038473
-10.4235075,26.36723177
-10.39364683,27.16854431
-10.467257,27.96448003
-10.93810755,28.38449598
-11.69314401,28.90291035
-12.78292018,29.35423174
-13.21592708,29.54085729
-13.81833591,28.75521761
-14.63179123,27.62041932
-14.93786169,27.08602482
-15.47127721,27.63963118
-15.47025608,29.09632984
-15.22398924,29.75424234
-15.44277093,30.38419121
-15.64716805,31.2671604
-15.73489052,31.96115585
-15.79253757,32.42323373
-15.9741799,33.03993999
-16.02100263,33.42472511
-16.19554787,33.74546221
-16.62261526,34.15882452
-17.40063766,34.59188989
-17.48849491,35.47855605
-17.24367711,36.3893926
-16.91372201,37.22903105
-16.44457851,38.05009292
-15.76572453,38.74930822
-14.59226764,38.73237592
-13.71724766,38.39209867
-13.42357954,38.02235531
-12.87435619,38.06830165
-12.4267292,38.22628964
-12.31252258,37.85454596
-12.61359519,37.31284312
-12.85834761,37.22313702
-12.75443292,36.42056033
-12.62906902,35.97487793
-12.88966294,35.63628569
-12.75575635,35.51435462
-12.17990602,35.84492132
-11.53396849,35.57107745
-10.96580451,35.07522026
-10.49692307,35.3002802
-9.256543317,36.28666013
-8.587952068,36.65488226
-8.046189579,36.96209365
-6.808201023,37.48827999
-6.902965891,37.23412856
-7.72826181,36.16508718
-8.458583671,35.53147446
-9.184056677,34.8969157
-9.608060762,33.68786465
-9.576570002,32.85250631
-8.714803307,31.82985127
-7.960185777,30.98945704
-7.327154049,30.40704013
-6.528609428,30.08891801
-4.801110645,30.33960925
-4.316057703,30.13241297
-1.58836761,30.3154279
-1.266552169,29.8871996
-0.590932893,29.25249693
0.101549419,29.11630859
0.797192496,29.75762765
1.411425163,30.19078744
2.475126227,30.6370727
2.809517247,30.26621392
2.870121342,29.92434023
2.219235073,29.65782957
1.62629423,29.38812968
1.268772131,29.20559701
0.788512346,28.92727918
0.456804714,28.52345994
0.048813932,28.35021222
