latitude,longitude
14.54139849,40.39703909
14.5353773,40.85328249
14.42343233,41.19656609
13.5793145,42.08987364
13.10294378,42.65972552
12.88590953,43.00028128
12.16871069,43.40850342
11.90007617,43.2303427
11.60086432,43.16061475
11.39245012,43.46101572
11.12404628,43.57599543
10.90081088,43.72267839
10.72272807,43.91202445
10.62925486,44.03406316
10.49402383,44.2005741
10.41287959,44.36612146
10.3536975,44.54232115
10.40358965,44.74991866
10.39737541,44.89280052
10.44561031,45.0461461
10.54736198,45.1771198
10.650399,45.34160616
10.6888488,45.51827576
10.86208798,45.81665778
10.77052169,46.00647744
10.78557831,46.12906998
10.77848424,46.24078232
10.69549369,46.36409904
10.69890257,46.46484162
10.71513332,46.62180874
10.84375019,46.86923568
10.99358748,47.08414936
11.08702833,47.24324128
11.13467444,47.34578967
11.1849181,47.51705221
11.11373852,47.67651215
11.13020213,47.82555151
11.12551724,47.99780576
11.12636485,48.02082601
11.14335944,48.18236769
11.20332753,48.31023456
11.27274921,48.39225646
11.3060054,48.68355831
11.25860135,48.89317315
11.26399756,49.03401503
11.31666448,49.24696835
11.35795053,49.44895935
11.43008091,49.58127512
11.4819829,49.76143085
11.50341085,50.01373323
11.54299812,50.15941061
11.64202977,50.38032876
11.74971604,50.52992535
11.84114143,50.5575291
11.92194067,50.59711707
11.9528214,50.78221176
11.93788548,50.9540932
11.8877755,51.10049061
11.83596884,51.21003157
11.80465056,51.270902
11.6333903,51.23923241
11.53966428,51.16131166
11.37996293,51.11849181
11.15458013,51.11096644
11.13447037,51.17202257
11.02150692,51.15611799
10.81894372,51.13780747
10.67412264,51.15844713
10.56471608,51.2294792
10.44829854,51.40043668
10.41815924,51.35056665
10.40518562,51.14081501
10.37400012,51.02128314
10.30386414,50.91214874
10.02971246,50.8745256
9.697578461,50.84769624
9.453525327,50.82033636
9.346111787,50.80162637
9.227669879,50.68403152
9.149403465,50.65523057
9.051823663,50.63658928
8.973067426,50.56831252
8.893798619,50.46059872
8.718218195,50.42339596
8.600356794,50.33618486
8.453599112,50.26922144
8.287138114,50.18296116
8.149703812,50.08656601
8.060465997,49.96003864
7.961602074,49.84361216
7.795985907,49.82662075
7.64962859,49.79953719
7.502665577,49.73322754
7.345192173,49.61808698
7.039894896,49.40753149
6.862478597,49.29298364
6.576842499,49.15101168
6.3605959,49.09606241
6.212966924,49.05949899
5.722102364,48.80903322
5.277713575,48.52774591
4.957101413,48.27434816
4.660677712,48.07521429
4.403859384,47.9337603
4.08387516,47.61761013
3.803192785,47.35885688
3.541306018,47.10903178
3.044863657,46.64630946
2.819457182,46.40375023
2.500579931,46.08256661
2.2709046,45.79838339
2.08657376,45.42307379
1.848317638,45.00613332
1.620665458,44.65654574
1.33924451,44.29447392
1.1010157,44.03098932
0.836752102,43.70423087
0.494926603,43.34296521
0.029669729,42.96655523
-0.989815355,41.97688154
-1.730556886,41.51462648
-2.330022401,40.93810063
-2.635707302,40.32122498
-2.789961021,40.20498157
-3.024903707,40.17982505
-3.220894968,40.08807475
-3.463771898,39.91485433
-3.918098691,39.80014805
-4.505826545,39.63201514
-4.920283556,39.5360135
-5.080335255,39.35650576
-5.241723697,39.15579498
-5.534228523,38.9814611
-6.326468858,38.85005431
-6.998909916,39.18726902
-7.114396018,39.51312038
-7.257479764,39.605541
-7.452162534,39.40106996
-7.677720381,39.23169283
-7.947666023,39.41561811
-8.207420515,39.49886893
-8.38998082,39.49370324
-8.693453069,39.41245103
-9.058229604,39.41866691
-9.517826743,39.51482068
-9.930737867,39.574648
-10.37696222,39.65364677
-10.68760627,40.04530565
-10.92163355,40.33160841
-11.40701501,40.38159518
-11.78167367,40.339195
-12.2911621,40.33994676
-12.97741639,40.30138787
-13.73531744,40.31904554
-14.53832797,40.30515647
-15.20891729,40.29918211
-15.81681787,40.27100638
-16.33204236,40.09451566
-16.62197964,39.81265625
-16.81727563,39.32783335
-17.28322702,38.81599975
-17.8143891,38.14515719
-18.18647227,37.29177797
-18.67467314,36.44733634
-19.27480915,35.65354817
-19.95646341,34.73311765
-20.17414576,34.37786001
-20.27319329,33.98714826
-19.71374408,34.14342204
-19.29140102,34.28607535
-18.92353197,34.4937117
-18.57286946,34.72268264
-17.95188378,34.77041996
-17.42498424,34.64032887
-17.38290047,34.9549806
-17.55534259,35.16171971
-17.46329003,35.52104102
-17.28242304,36.16459313
-17.126135,36.75913927
-16.87101978,37.41663976
-16.5594907,37.87426016
-16.25059164,38.28244052
-15.84871081,38.68150958
-15.38274606,38.7136045
-14.94117963,38.72381076
-14.52398318,38.71223958
-14.09451082,38.5564083
-13.80119652,38.43633097
-13.43502719,38.04822175
-13.0668133,37.97041093
-12.8694615,38.09714663
-12.60550563,38.17073661
-12.39155073,38.20080536
-12.34369327,37.91150388
-12.51632466,37.4973044
-12.86914026,37.16852457
-12.86274425,36.92981019
-12.83914513,36.59432733
-12.67462075,36.24767506
-12.6961473,35.91535218
-12.85130243,35.68849643
-12.95352616,35.55290771
-12.65255268,35.48209612
-12.27770124,35.83521369
-11.90635686,35.73480095
-11.51734383,35.51370626
-11.21984078,35.32349241
-10.900062,35.0836566
-10.47757124,35.36045697
-9.993362268,35.82212522
-9.470912974,36.06581671
-8.836848442,36.4666345
-8.403676694,36.71707038
-7.908100529,37.10520464
-7.349799717,37.27481292
-6.659703722,37.45831399
-6.170255052,37.58448588
-5.682873708,37.65061087
-4.597954078,37.66779222
-2.773541447,37.18121355
-2.141423967,36.98505183
-1.209887185,36.79140471
-0.573212693,36.7930621
0.290472683,36.79848185
0.852264488,36.64993098
1.708143507,36.05107389
3.218853185,35.47989045
3.868700793,35.06026673
4.686638751,34.50447794
5.467986595,33.98623851
6.044315561,33.53869641
6.619967707,33.12646387
7.026250228,32.88636435
7.15991743,32.37129853
7.396267539,32.13121656
8.208939485,31.71969308
8.886268166,31.23880713
9.566340938,30.96337208
10.32383451,31.58600183
10.77272504,31.90003594
11.11986777,32.25012753
11.66867865,31.80117794
12.18360958,31.2458364
12.7728991,31.00354785
13.36799316,31.07631542
14.14683249,31.54012467
15.07555648,32.04819495
16.08401172,32.31541869
16.70105354,32.36337572
16.16491197,32.96566132
15.8853505,33.64438917
15.74726435,34.0740633
15.13749868,34.12747035
14.56966493,34.36222487
14.00976295,34.99141597
13.7369296,35.81005317
13.39685493,36.88252148
13.16022824,37.74662447
12.92702282,38.91147533
12.97014806,39.54480704
13.29571316,40.01323799
14.01201664,40.17350873
14.37195999,40.23674152
14.59495561,40.633632
