latitude,longitude
32.21236749,18.56466085
32.3524705,16.95365139
32.38790553,16.63530311
33.04697216,16.11919029
33.81265503,15.83762704
34.14516435,15.71771283
34.16153503,15.04455718
34.38514246,14.54565598
34.98025256,14.00325233
35.55598153,13.82095791
36.54845725,13.49675959
37.3417183,13.27430938
37.76997693,13.15778069
37.99648896,13.10636882
38.32826463,13.04766074
38.56743575,12.99645026
38.80577699,12.95775962
38.91252291,12.92490127
39.52694969,12.96845906
40.01018522,13.28571651
40.24769496,14.37173639
40.73012885,14.84285527
40.69909,14.94412628
40.36579856,14.96711276
40.1664614,14.97050804
40.00450262,15.02693294
39.78829469,15.10632723
39.66022656,15.27989189
39.48565863,15.57991378
39.33841934,15.85596206
39.25994323,16.08427453
39.21788702,16.37948933
39.08107708,16.94336259
38.91829932,17.46967545
38.636108,17.92712072
38.372817,18.25603639
38.12644929,18.2829292
38.03276071,18.47647636
37.83232378,18.62522649
37.57841466,18.74499527
37.40746385,18.84267504
37.33855753,19.23996068
37.28639797,19.58669021
37.22969649,19.98945748
37.22873033,20.38424631
37.18661426,20.76608659
37.18418617,20.89470363
37.12525574,21.2305288
36.99723344,21.50567695
36.88630091,21.70264439
36.87373377,21.88288947
36.91209995,22.03226982
36.82966319,22.16316776
36.67881668,22.22201435
36.47326701,22.35670282
36.27427031,22.55972711
36.20546502,22.65750591
36.068343,22.68292129
35.82507919,22.80365106
35.64176279,23.08735683
35.53024448,23.38755529
35.50153547,23.72795786
35.53367145,23.93574456
35.62992449,23.97618477
35.50473412,24.12848466
35.3356816,24.34703872
35.15000119,24.59951845
34.69851519,25.39804069
34.46415165,25.83092217
34.07138436,26.51580353
33.79119403,27.15378269
33.51827153,27.82564801
33.02653155,28.4569742
32.82109189,28.75516183
32.64498646,29.07178
32.62249964,29.3708622
32.39158759,29.56547838
32.49691864,29.92146899
32.51481822,30.1661236
32.47257746,30.34627969
32.30309092,30.6869505
32.0399868,31.28697187
31.87233983,31.46228708
31.3498983,31.51986777
31.00542158,31.55846014
30.61306437,31.45237275
30.36551717,31.43471761
30.09260746,31.2583108
29.74006519,31.02913291
29.46779452,30.85271588
29.20133525,30.83260979
28.79881761,30.94285383
28.50064161,31.06149423
28.20845235,31.05492645
28.343138,30.93939707
28.56037079,30.86193249
29.10109335,30.60671396
29.49866875,30.40437547
29.8231398,30.08976891
30.25176603,29.75485818
30.69241346,29.19588562
30.96897373,28.74976977
31.1773947,28.271459
31.3815913,27.79587899
31.55859988,27.24690396
31.62903494,26.97212056
31.84929581,26.43117448
31.84797546,26.04982394
31.87109258,25.59826315
31.94671475,25.1084653
32.01040649,24.70600625
32.05186406,24.34576876
32.14025148,23.69924665
32.17949003,22.72856079
32.22831191,22.09243282
32.21825743,21.87275087
32.16146154,21.31213013
32.16818008,20.59024092
32.14823303,19.98764274
32.17379306,19.19920493
32.21236749,18.56466085
